id_vendedor,nombre,descripcion,precio,cantidad,activo,aprobado
97,Power Bank Lote 12,Excelente Power Bank disponible en tienda electronica. ID Registro: 270.,49.38,129,1,1
102,Charger Lote 12,Excelente Charger disponible en tienda electronica. ID Registro: 271.,18.02,130,1,1
105,Mouse Lote 12,Excelente Mouse disponible en tienda electronica. ID Registro: 272.,19.42,131,1,1
109,VR Headset Lote 12,Excelente VR Headset disponible en tienda electronica. ID Registro: 273.,811.34,132,1,1
113,Laptop Lote 12,Excelente Laptop disponible en tienda electronica. ID Registro: 274.,1938.62,133,1,1
117,Drone Lote 12,Excelente Drone disponible en tienda electronica. ID Registro: 275.,1708.47,134,1,1
17,Headphones Lote 12,Excelente Headphones disponible en tienda electronica. ID Registro: 276.,134.21,135,1,1
21,Projector Lote 12,Excelente Projector disponible en tienda electronica. ID Registro: 277.,306.74,136,1,1
26,Graphics Card Lote 12,Excelente Graphics Card disponible en tienda electronica. ID Registro: 278.,1166.64,137,1,1
29,Monitor Lote 12,Excelente Monitor disponible en tienda electronica. ID Registro: 279.,913.12,138,1,1
33,Hard Disk Lote 12,Excelente Hard Disk disponible en tienda electronica. ID Registro: 280.,68.62,139,1,1
39,Camera Lote 12,Excelente Camera disponible en tienda electronica. ID Registro: 281.,1553.53,140,1,1
43,Gaming Console Lote 12,Excelente Gaming Console disponible en tienda electronica. ID Registro: 282.,392.04,141,1,1
47,Keyboard Lote 12,Excelente Keyboard disponible en tienda electronica. ID Registro: 283.,123.94,142,1,1
51,Smart TV Lote 12,Excelente Smart TV disponible en tienda electronica. ID Registro: 284.,1887.14,143,1,1
55,Router Lote 12,Excelente Router disponible en tienda electronica. ID Registro: 285.,88.29,144,1,1
59,Speaker Lote 12,Excelente Speaker disponible en tienda electronica. ID Registro: 286.,445.64,145,1,1
63,Smart Home Hub Lote 12,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 287.,130.92,146,1,1
69,Smartphone Lote 12,Excelente Smartphone disponible en tienda electronica. ID Registro: 288.,339.4,147,1,1
73,Smartwatch Lote 13,Excelente Smartwatch disponible en tienda electronica. ID Registro: 289.,244.74,148,1,1
78,Scanner Lote 13,Excelente Scanner disponible en tienda electronica. ID Registro: 290.,270.96,149,1,1
81,USB Drive Lote 13,Excelente USB Drive disponible en tienda electronica. ID Registro: 291.,5.44,150,1,1
85,Printer Lote 13,Excelente Printer disponible en tienda electronica. ID Registro: 292.,279.8,151,1,1
89,Tablet Lote 13,Excelente Tablet disponible en tienda electronica. ID Registro: 293.,796.53,152,1,1
93,Power Bank Lote 13,Excelente Power Bank disponible en tienda electronica. ID Registro: 294.,49.38,153,1,1
97,Charger Lote 13,Excelente Charger disponible en tienda electronica. ID Registro: 295.,18.02,154,1,1
102,Mouse Lote 13,Excelente Mouse disponible en tienda electronica. ID Registro: 296.,19.42,155,1,1
105,VR Headset Lote 13,Excelente VR Headset disponible en tienda electronica. ID Registro: 297.,811.34,156,1,1
109,Laptop Lote 13,Excelente Laptop disponible en tienda electronica. ID Registro: 298.,1938.62,157,1,1
113,Drone Lote 13,Excelente Drone disponible en tienda electronica. ID Registro: 299.,1708.47,158,1,1
117,Headphones Lote 13,Excelente Headphones disponible en tienda electronica. ID Registro: 300.,134.21,159,1,1
17,Projector Lote 13,Excelente Projector disponible en tienda electronica. ID Registro: 301.,306.74,10,1,1
21,Graphics Card Lote 13,Excelente Graphics Card disponible en tienda electronica. ID Registro: 302.,1166.64,11,1,1
26,Monitor Lote 13,Excelente Monitor disponible en tienda electronica. ID Registro: 303.,913.12,12,1,1
29,Hard Disk Lote 13,Excelente Hard Disk disponible en tienda electronica. ID Registro: 304.,68.62,13,1,1
33,Camera Lote 13,Excelente Camera disponible en tienda electronica. ID Registro: 305.,1553.53,14,1,1
39,Gaming Console Lote 13,Excelente Gaming Console disponible en tienda electronica. ID Registro: 306.,392.04,15,1,1
43,Keyboard Lote 13,Excelente Keyboard disponible en tienda electronica. ID Registro: 307.,123.94,16,1,1
47,Smart TV Lote 13,Excelente Smart TV disponible en tienda electronica. ID Registro: 308.,1887.14,17,1,1
51,Router Lote 13,Excelente Router disponible en tienda electronica. ID Registro: 309.,88.29,18,1,1
55,Speaker Lote 13,Excelente Speaker disponible en tienda electronica. ID Registro: 310.,445.64,19,1,1
59,Smart Home Hub Lote 13,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 311.,130.92,20,1,1
63,Smartphone Lote 13,Excelente Smartphone disponible en tienda electronica. ID Registro: 312.,339.4,21,1,1
69,Smartwatch Lote 14,Excelente Smartwatch disponible en tienda electronica. ID Registro: 313.,244.74,22,1,1
73,Scanner Lote 14,Excelente Scanner disponible en tienda electronica. ID Registro: 314.,270.96,23,1,1
78,USB Drive Lote 14,Excelente USB Drive disponible en tienda electronica. ID Registro: 315.,5.44,24,1,1
81,Printer Lote 14,Excelente Printer disponible en tienda electronica. ID Registro: 316.,279.8,25,1,1
85,Tablet Lote 14,Excelente Tablet disponible en tienda electronica. ID Registro: 317.,796.53,26,1,1
89,Power Bank Lote 14,Excelente Power Bank disponible en tienda electronica. ID Registro: 318.,49.38,27,1,1
93,Charger Lote 14,Excelente Charger disponible en tienda electronica. ID Registro: 319.,18.02,28,1,1
97,Mouse Lote 14,Excelente Mouse disponible en tienda electronica. ID Registro: 320.,19.42,29,1,1
102,VR Headset Lote 14,Excelente VR Headset disponible en tienda electronica. ID Registro: 321.,811.34,30,1,1
105,Laptop Lote 14,Excelente Laptop disponible en tienda electronica. ID Registro: 322.,1938.62,31,1,1
109,Drone Lote 14,Excelente Drone disponible en tienda electronica. ID Registro: 323.,1708.47,32,1,1
113,Headphones Lote 14,Excelente Headphones disponible en tienda electronica. ID Registro: 324.,134.21,33,1,1
117,Projector Lote 14,Excelente Projector disponible en tienda electronica. ID Registro: 325.,306.74,34,1,1
17,Graphics Card Lote 14,Excelente Graphics Card disponible en tienda electronica. ID Registro: 326.,1166.64,35,1,1
21,Monitor Lote 14,Excelente Monitor disponible en tienda electronica. ID Registro: 327.,913.12,36,1,1
26,Hard Disk Lote 14,Excelente Hard Disk disponible en tienda electronica. ID Registro: 328.,68.62,37,1,1
29,Camera Lote 14,Excelente Camera disponible en tienda electronica. ID Registro: 329.,1553.53,38,1,1
33,Gaming Console Lote 14,Excelente Gaming Console disponible en tienda electronica. ID Registro: 330.,392.04,39,1,1
39,Keyboard Lote 14,Excelente Keyboard disponible en tienda electronica. ID Registro: 331.,123.94,40,1,1
43,Smart TV Lote 14,Excelente Smart TV disponible en tienda electronica. ID Registro: 332.,1887.14,41,1,1
47,Router Lote 14,Excelente Router disponible en tienda electronica. ID Registro: 333.,88.29,42,1,1
51,Speaker Lote 14,Excelente Speaker disponible en tienda electronica. ID Registro: 334.,445.64,43,1,1
55,Smart Home Hub Lote 14,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 335.,130.92,44,1,1
59,Smartphone Lote 14,Excelente Smartphone disponible en tienda electronica. ID Registro: 336.,339.4,45,1,1
63,Smartwatch Lote 15,Excelente Smartwatch disponible en tienda electronica. ID Registro: 337.,244.74,46,1,1
69,Scanner Lote 15,Excelente Scanner disponible en tienda electronica. ID Registro: 338.,270.96,47,1,1
73,USB Drive Lote 15,Excelente USB Drive disponible en tienda electronica. ID Registro: 339.,5.44,48,1,1
78,Printer Lote 15,Excelente Printer disponible en tienda electronica. ID Registro: 340.,279.8,49,1,1
81,Tablet Lote 15,Excelente Tablet disponible en tienda electronica. ID Registro: 341.,796.53,50,1,1
85,Power Bank Lote 15,Excelente Power Bank disponible en tienda electronica. ID Registro: 342.,49.38,51,1,1
89,Charger Lote 15,Excelente Charger disponible en tienda electronica. ID Registro: 343.,18.02,52,1,1
93,Mouse Lote 15,Excelente Mouse disponible en tienda electronica. ID Registro: 344.,19.42,53,1,1
97,VR Headset Lote 15,Excelente VR Headset disponible en tienda electronica. ID Registro: 345.,811.34,54,1,1
102,Laptop Lote 15,Excelente Laptop disponible en tienda electronica. ID Registro: 346.,1938.62,55,1,1
105,Drone Lote 15,Excelente Drone disponible en tienda electronica. ID Registro: 347.,1708.47,56,1,1
109,Headphones Lote 15,Excelente Headphones disponible en tienda electronica. ID Registro: 348.,134.21,57,1,1
113,Projector Lote 15,Excelente Projector disponible en tienda electronica. ID Registro: 349.,306.74,58,1,1
117,Graphics Card Lote 15,Excelente Graphics Card disponible en tienda electronica. ID Registro: 350.,1166.64,59,1,1
17,Monitor Lote 15,Excelente Monitor disponible en tienda electronica. ID Registro: 351.,913.12,60,1,1
21,Hard Disk Lote 15,Excelente Hard Disk disponible en tienda electronica. ID Registro: 352.,68.62,61,1,1
26,Camera Lote 15,Excelente Camera disponible en tienda electronica. ID Registro: 353.,1553.53,62,1,1
29,Gaming Console Lote 15,Excelente Gaming Console disponible en tienda electronica. ID Registro: 354.,392.04,63,1,1
33,Keyboard Lote 15,Excelente Keyboard disponible en tienda electronica. ID Registro: 355.,123.94,64,1,1
39,Smart TV Lote 15,Excelente Smart TV disponible en tienda electronica. ID Registro: 356.,1887.14,65,1,1
43,Router Lote 15,Excelente Router disponible en tienda electronica. ID Registro: 357.,88.29,66,1,1
47,Speaker Lote 15,Excelente Speaker disponible en tienda electronica. ID Registro: 358.,445.64,67,1,1
51,Smart Home Hub Lote 15,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 359.,130.92,68,1,1
55,Smartphone Lote 15,Excelente Smartphone disponible en tienda electronica. ID Registro: 360.,339.4,69,1,1
59,Smartwatch Lote 16,Excelente Smartwatch disponible en tienda electronica. ID Registro: 361.,244.74,70,1,1
63,Scanner Lote 16,Excelente Scanner disponible en tienda electronica. ID Registro: 362.,270.96,71,1,1
69,USB Drive Lote 16,Excelente USB Drive disponible en tienda electronica. ID Registro: 363.,5.44,72,1,1
73,Printer Lote 16,Excelente Printer disponible en tienda electronica. ID Registro: 364.,279.8,73,1,1
78,Tablet Lote 16,Excelente Tablet disponible en tienda electronica. ID Registro: 365.,796.53,74,1,1
81,Power Bank Lote 16,Excelente Power Bank disponible en tienda electronica. ID Registro: 366.,49.38,75,1,1
85,Charger Lote 16,Excelente Charger disponible en tienda electronica. ID Registro: 367.,18.02,76,1,1
89,Mouse Lote 16,Excelente Mouse disponible en tienda electronica. ID Registro: 368.,19.42,77,1,1
93,VR Headset Lote 16,Excelente VR Headset disponible en tienda electronica. ID Registro: 369.,811.34,78,1,1
97,Laptop Lote 16,Excelente Laptop disponible en tienda electronica. ID Registro: 370.,1938.62,79,1,1
102,Drone Lote 16,Excelente Drone disponible en tienda electronica. ID Registro: 371.,1708.47,80,1,1
105,Headphones Lote 16,Excelente Headphones disponible en tienda electronica. ID Registro: 372.,134.21,81,1,1
109,Projector Lote 16,Excelente Projector disponible en tienda electronica. ID Registro: 373.,306.74,82,1,1
113,Graphics Card Lote 16,Excelente Graphics Card disponible en tienda electronica. ID Registro: 374.,1166.64,83,1,1
117,Monitor Lote 16,Excelente Monitor disponible en tienda electronica. ID Registro: 375.,913.12,84,1,1
17,Hard Disk Lote 16,Excelente Hard Disk disponible en tienda electronica. ID Registro: 376.,68.62,85,1,1
21,Camera Lote 16,Excelente Camera disponible en tienda electronica. ID Registro: 377.,1553.53,86,1,1
26,Gaming Console Lote 16,Excelente Gaming Console disponible en tienda electronica. ID Registro: 378.,392.04,87,1,1
29,Keyboard Lote 16,Excelente Keyboard disponible en tienda electronica. ID Registro: 379.,123.94,88,1,1
33,Smart TV Lote 16,Excelente Smart TV disponible en tienda electronica. ID Registro: 380.,1887.14,89,1,1
39,Router Lote 16,Excelente Router disponible en tienda electronica. ID Registro: 381.,88.29,90,1,1
43,Speaker Lote 16,Excelente Speaker disponible en tienda electronica. ID Registro: 382.,445.64,91,1,1
47,Smart Home Hub Lote 16,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 383.,130.92,92,1,1
51,Smartphone Lote 16,Excelente Smartphone disponible en tienda electronica. ID Registro: 384.,339.4,93,1,1
55,Smartwatch Lote 17,Excelente Smartwatch disponible en tienda electronica. ID Registro: 385.,244.74,94,1,1
59,Scanner Lote 17,Excelente Scanner disponible en tienda electronica. ID Registro: 386.,270.96,95,1,1
63,USB Drive Lote 17,Excelente USB Drive disponible en tienda electronica. ID Registro: 387.,5.44,96,1,1
69,Printer Lote 17,Excelente Printer disponible en tienda electronica. ID Registro: 388.,279.8,97,1,1
73,Tablet Lote 17,Excelente Tablet disponible en tienda electronica. ID Registro: 389.,796.53,98,1,1
78,Power Bank Lote 17,Excelente Power Bank disponible en tienda electronica. ID Registro: 390.,49.38,99,1,1
81,Charger Lote 17,Excelente Charger disponible en tienda electronica. ID Registro: 391.,18.02,100,1,1
85,Mouse Lote 17,Excelente Mouse disponible en tienda electronica. ID Registro: 392.,19.42,101,1,1
89,VR Headset Lote 17,Excelente VR Headset disponible en tienda electronica. ID Registro: 393.,811.34,102,1,1
93,Laptop Lote 17,Excelente Laptop disponible en tienda electronica. ID Registro: 394.,1938.62,103,1,1
97,Drone Lote 17,Excelente Drone disponible en tienda electronica. ID Registro: 395.,1708.47,104,1,1
102,Headphones Lote 17,Excelente Headphones disponible en tienda electronica. ID Registro: 396.,134.21,105,1,1
105,Projector Lote 17,Excelente Projector disponible en tienda electronica. ID Registro: 397.,306.74,106,1,1
109,Graphics Card Lote 17,Excelente Graphics Card disponible en tienda electronica. ID Registro: 398.,1166.64,107,1,1
113,Monitor Lote 17,Excelente Monitor disponible en tienda electronica. ID Registro: 399.,913.12,108,1,1
117,Hard Disk Lote 17,Excelente Hard Disk disponible en tienda electronica. ID Registro: 400.,68.62,109,1,1
17,Camera Lote 17,Excelente Camera disponible en tienda electronica. ID Registro: 401.,1553.53,110,1,1
21,Gaming Console Lote 17,Excelente Gaming Console disponible en tienda electronica. ID Registro: 402.,392.04,111,1,1
26,Keyboard Lote 17,Excelente Keyboard disponible en tienda electronica. ID Registro: 403.,123.94,112,1,1
29,Smart TV Lote 17,Excelente Smart TV disponible en tienda electronica. ID Registro: 404.,1887.14,113,1,1
33,Router Lote 17,Excelente Router disponible en tienda electronica. ID Registro: 405.,88.29,114,1,1
39,Speaker Lote 17,Excelente Speaker disponible en tienda electronica. ID Registro: 406.,445.64,115,1,1
43,Smart Home Hub Lote 17,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 407.,130.92,116,1,1
47,Smartphone Lote 17,Excelente Smartphone disponible en tienda electronica. ID Registro: 408.,339.4,117,1,1
51,Smartwatch Lote 18,Excelente Smartwatch disponible en tienda electronica. ID Registro: 409.,244.74,118,1,1
55,Scanner Lote 18,Excelente Scanner disponible en tienda electronica. ID Registro: 410.,270.96,119,1,1
59,USB Drive Lote 18,Excelente USB Drive disponible en tienda electronica. ID Registro: 411.,5.44,120,1,1
63,Printer Lote 18,Excelente Printer disponible en tienda electronica. ID Registro: 412.,279.8,121,1,1
69,Tablet Lote 18,Excelente Tablet disponible en tienda electronica. ID Registro: 413.,796.53,122,1,1
73,Power Bank Lote 18,Excelente Power Bank disponible en tienda electronica. ID Registro: 414.,49.38,123,1,1
78,Charger Lote 18,Excelente Charger disponible en tienda electronica. ID Registro: 415.,18.02,124,1,1
81,Mouse Lote 18,Excelente Mouse disponible en tienda electronica. ID Registro: 416.,19.42,125,1,1
85,VR Headset Lote 18,Excelente VR Headset disponible en tienda electronica. ID Registro: 417.,811.34,126,1,1
89,Laptop Lote 18,Excelente Laptop disponible en tienda electronica. ID Registro: 418.,1938.62,127,1,1
93,Drone Lote 18,Excelente Drone disponible en tienda electronica. ID Registro: 419.,1708.47,128,1,1
97,Headphones Lote 18,Excelente Headphones disponible en tienda electronica. ID Registro: 420.,134.21,129,1,1
102,Projector Lote 18,Excelente Projector disponible en tienda electronica. ID Registro: 421.,306.74,130,1,1
105,Graphics Card Lote 18,Excelente Graphics Card disponible en tienda electronica. ID Registro: 422.,1166.64,131,1,1
109,Monitor Lote 18,Excelente Monitor disponible en tienda electronica. ID Registro: 423.,913.12,132,1,1
113,Hard Disk Lote 18,Excelente Hard Disk disponible en tienda electronica. ID Registro: 424.,68.62,133,1,1
117,Camera Lote 18,Excelente Camera disponible en tienda electronica. ID Registro: 425.,1553.53,134,1,1
17,Gaming Console Lote 18,Excelente Gaming Console disponible en tienda electronica. ID Registro: 426.,392.04,135,1,1
21,Keyboard Lote 18,Excelente Keyboard disponible en tienda electronica. ID Registro: 427.,123.94,136,1,1
26,Smart TV Lote 18,Excelente Smart TV disponible en tienda electronica. ID Registro: 428.,1887.14,137,1,1
